Store,Dept,Date,Weekly_Sales,IsHoliday
1,12,2012-04-20,11730.26,FALSE
1,12,2012-04-27,11746.83,FALSE
1,13,2012-03-02,44565.32,FALSE
1,13,2012-03-09,40001.72,FALSE
1,13,2012-03-16,38322.83,FALSE
1,13,2012-03-23,37801.64,FALSE
1,13,2012-03-30,38696.88,FALSE
1,13,2012-04-06,44270.3,FALSE
1,13,2012-04-13,39099.61,FALSE
1,13,2012-04-20,39499.85,FALSE
1,13,2012-04-27,39077.84,FALSE
1,14,2012-03-02,19412.26,FALSE
1,14,2012-03-09,16528.29,FALSE
1,14,2012-03-16,12757.86,FALSE
1,14,2012-03-23,12771.12,FALSE
1,14,2012-03-30,14690.27,FALSE
1,14,2012-04-06,15652.72,FALSE
1,14,2012-04-13,14933.13,FALSE
1,14,2012-04-20,13575.69,FALSE
1,14,2012-04-27,14904.8,FALSE
1,16,2012-03-02,30451.14,FALSE
1,16,2012-03-09,32633.81,FALSE
1,16,2012-03-16,44960.02,FALSE
1,16,2012-03-23,45184.22,FALSE
1,16,2012-03-30,55275.59,FALSE
1,16,2012-04-06,59512.97,FALSE
1,16,2012-04-13,55347.73,FALSE
1,16,2012-04-20,42816.54,FALSE
1,16,2012-04-27,41926.36,FALSE
1,17,2012-03-02,11187.42,FALSE
1,17,2012-03-09,11553.98,FALSE
1,17,2012-03-16,8523.56,FALSE
1,17,2012-03-23,7456.66,FALSE
1,17,2012-03-30,8433.01,FALSE
1,17,2012-04-06,8662.4,FALSE
1,17,2012-04-13,6936.35,FALSE
1,17,2012-04-20,8559.84,FALSE
1,17,2012-04-27,7868.25,FALSE
1,18,2012-03-02,1316.04,FALSE
1,18,2012-03-09,1126.04,FALSE
1,18,2012-03-16,1630.41,FALSE
1,18,2012-03-23,2280.34,FALSE
1,18,2012-03-30,3667.66,FALSE
1,18,2012-04-06,14283.73,FALSE
1,18,2012-04-13,5136.25,FALSE
1,18,2012-04-20,61.56,FALSE
1,18,2012-04-27,4.68,FALSE
1,19,2012-03-02,761.16,FALSE
1,19,2012-03-09,1514.62,FALSE
1,19,2012-03-16,1273.4,FALSE
1,19,2012-03-23,1057.43,FALSE
1,19,2012-03-30,973.05,FALSE
1,19,2012-04-06,875.56,FALSE
1,19,2012-04-13,753.73,FALSE
1,19,2012-04-20,1162.5,FALSE
1,19,2012-04-27,524.17,FALSE
1,20,2012-03-02,5446.7,FALSE
1,20,2012-03-09,7272.2,FALSE
1,20,2012-03-16,5040.41,FALSE
1,20,2012-03-23,3909.02,FALSE
1,20,2012-03-30,5264.6,FALSE
1,20,2012-04-06,3868.02,FALSE
1,20,2012-04-13,3449.45,FALSE
1,20,2012-04-20,4246.85,FALSE
1,20,2012-04-27,4844.73,FALSE
1,21,2012-03-02,9722.09,FALSE
1,21,2012-03-09,7309.95,FALSE
1,21,2012-03-16,8184.24,FALSE
1,21,2012-03-23,7602.33,FALSE
1,21,2012-03-30,8410.81,FALSE
1,21,2012-04-06,10083.36,FALSE
1,21,2012-04-13,7223.96,FALSE
1,21,2012-04-20,6508.01,FALSE
1,21,2012-04-27,7561.57,FALSE
1,22,2012-03-02,11402.9,FALSE
1,22,2012-03-09,11076.38,FALSE
1,22,2012-03-16,7827.86,FALSE
1,22,2012-03-23,6592.15,FALSE
1,22,2012-03-30,8538.98,FALSE
1,22,2012-04-06,7462.34,FALSE
1,22,2012-04-13,5901.71,FALSE
1,22,2012-04-20,7171.34,FALSE
1,22,2012-04-27,6068.54,FALSE
1,23,2012-03-02,22257.51,FALSE
1,23,2012-03-09,21179.12,FALSE
1,23,2012-03-16,19391.07,FALSE
1,23,2012-03-23,19261.99,FALSE
1,23,2012-03-30,23356.66,FALSE
1,23,2012-04-06,24604.49,FALSE
1,23,2012-04-13,20132.49,FALSE
1,23,2012-04-20,20768.42,FALSE
1,23,2012-04-27,17587.72,FALSE
1,24,2012-03-02,6269.69,FALSE
1,24,2012-03-09,5554.83,FALSE
1,24,2012-03-16,4842.19,FALSE
1,24,2012-03-23,5184.95,FALSE
1,24,2012-03-30,5401.75,FALSE
1,24,2012-04-06,7077.44,FALSE
1,24,2012-04-13,4986.97,FALSE
1,24,2012-04-20,5047.11,FALSE
1,24,2012-04-27,3328.23,FALSE
1,25,2012-03-02,11620.37,FALSE
1,25,2012-03-09,13087.32,FALSE
1,25,2012-03-16,13002.03,FALSE
1,25,2012-03-23,11387.52,FALSE
1,25,2012-03-30,15027.13,FALSE
1,25,2012-04-06,14732.09,FALSE
1,25,2012-04-13,12736.32,FALSE
1,25,2012-04-20,10115.85,FALSE
1,25,2012-04-27,10563.87,FALSE
1,26,2012-03-02,8247.41,FALSE
1,26,2012-03-09,7890.21,FALSE
1,26,2012-03-16,7462.19,FALSE
1,26,2012-03-23,7313.8,FALSE
1,26,2012-03-30,7592.79,FALSE
1,26,2012-04-06,8152.94,FALSE
1,26,2012-04-13,6095.14,FALSE
1,26,2012-04-20,6869.49,FALSE
1,26,2012-04-27,6317.77,FALSE
1,27,2012-03-02,1550.19,FALSE
1,27,2012-03-09,1418.25,FALSE
1,27,2012-03-16,1461.99,FALSE
1,27,2012-03-23,1269.16,FALSE
1,27,2012-03-30,1409.77,FALSE
1,27,2012-04-06,1429.08,FALSE
1,27,2012-04-13,983.69,FALSE
1,27,2012-04-20,970.43,FALSE
1,27,2012-04-27,1019.53,FALSE
1,28,2012-03-02,633.51,FALSE
1,28,2012-03-09,657.41,FALSE
1,28,2012-03-16,513.24,FALSE
1,28,2012-03-23,457.22,FALSE
1,28,2012-03-30,502.86,FALSE
1,28,2012-04-06,655.22,FALSE
1,28,2012-04-13,434.56,FALSE
1,28,2012-04-20,527.48,FALSE
1,28,2012-04-27,354.59,FALSE
1,29,2012-03-02,5082.59,FALSE
1,29,2012-03-09,4735.19,FALSE
1,29,2012-03-16,4735.58,FALSE
1,29,2012-03-23,3903.39,FALSE
1,29,2012-03-30,4392.74,FALSE
1,29,2012-04-06,3976.42,FALSE
1,29,2012-04-13,3294.36,FALSE
1,29,2012-04-20,3733.04,FALSE
1,29,2012-04-27,3698.19,FALSE
1,30,2012-03-02,4393.08,FALSE
1,30,2012-03-09,4133.36,FALSE
1,30,2012-03-16,3505.18,FALSE
1,30,2012-03-23,3421.12,FALSE
1,30,2012-03-30,3536.71,FALSE
1,30,2012-04-06,3544.7,FALSE
1,30,2012-04-13,3711.72,FALSE
1,30,2012-04-20,3151.6,FALSE
1,30,2012-04-27,2822.92,FALSE
1,31,2012-03-02,2628.13,FALSE
1,31,2012-03-09,2070.4,FALSE
1,31,2012-03-16,1682.53,FALSE
1,31,2012-03-23,1691.74,FALSE
1,31,2012-03-30,1515.28,FALSE
1,31,2012-04-06,1517.77,FALSE
1,31,2012-04-13,1170.59,FALSE
1,31,2012-04-20,1291.39,FALSE
1,31,2012-04-27,1023.38,FALSE
1,32,2012-03-02,7476.75,FALSE
1,32,2012-03-09,7889.12,FALSE
1,32,2012-03-16,7162.45,FALSE
1,32,2012-03-23,6435.66,FALSE
1,32,2012-03-30,7566.56,FALSE
1,32,2012-04-06,8085.39,FALSE
1,32,2012-04-13,6572.66,FALSE
1,32,2012-04-20,5816.96,FALSE
1,32,2012-04-27,6048.64,FALSE
1,33,2012-03-02,5909.09,FALSE
1,33,2012-03-09,5546.97,FALSE
1,33,2012-03-16,5669.24,FALSE
1,33,2012-03-23,4397.45,FALSE
1,33,2012-03-30,4801.62,FALSE
1,33,2012-04-06,6401.92,FALSE
1,33,2012-04-13,5070.49,FALSE
1,33,2012-04-20,4748.34,FALSE
1,33,2012-04-27,3710.58,FALSE
1,34,2012-03-02,15464.72,FALSE
1,34,2012-03-09,12781.11,FALSE
1,34,2012-03-16,14027.29,FALSE
1,34,2012-03-23,12282.21,FALSE
1,34,2012-03-30,15035.51,FALSE
1,34,2012-04-06,17006.02,FALSE
1,34,2012-04-13,16848.85,FALSE
1,34,2012-04-20,13070.17,FALSE
1,34,2012-04-27,14492.12,FALSE
1,35,2012-03-02,2801.79,FALSE
1,35,2012-03-09,2268.29,FALSE
1,35,2012-03-16,2934.74,FALSE
1,35,2012-03-23,2513.16,FALSE
1,35,2012-03-30,3174.24,FALSE
1,35,2012-04-06,3737.76,FALSE
1,35,2012-04-13,3320.38,FALSE
1,35,2012-04-20,2311.41,FALSE
1,35,2012-04-27,2578.97,FALSE
1,36,2012-03-02,796.97,FALSE
1,36,2012-03-09,1106.03,FALSE
1,36,2012-03-16,1391,FALSE
1,36,2012-03-23,1369,FALSE
1,36,2012-03-30,2155,FALSE
1,36,2012-04-06,1769,FALSE
1,36,2012-04-13,1618,FALSE
1,36,2012-04-20,1123,FALSE
1,36,2012-04-27,1454,FALSE
1,37,2012-03-02,2957.55,FALSE
1,37,2012-03-09,3202.72,FALSE
1,37,2012-03-16,2299.48,FALSE
1,37,2012-03-23,2498.19,FALSE
1,37,2012-03-30,2912.11,FALSE
1,37,2012-04-06,2572.86,FALSE
1,37,2012-04-13,2361.49,FALSE
1,37,2012-04-20,2468.8,FALSE
1,37,2012-04-27,2354.89,FALSE
1,38,2012-03-02,93103.43,FALSE
1,38,2012-03-09,88138.04,FALSE
1,38,2012-03-16,68900.29,FALSE
1,38,2012-03-23,76834.09,FALSE
1,38,2012-03-30,83931.07,FALSE
1,38,2012-04-06,98092.62,FALSE
1,38,2012-04-13,74197.08,FALSE
1,38,2012-04-20,74827.84,FALSE
1,38,2012-04-27,66399.89,FALSE
1,40,2012-03-02,66944.08,FALSE
1,40,2012-03-09,65110.73,FALSE
1,40,2012-03-16,61283.62,FALSE
1,40,2012-03-23,59756.62,FALSE
1,40,2012-03-30,61229.13,FALSE
1,40,2012-04-06,64686.95,FALSE
1,40,2012-04-13,59646.09,FALSE
1,40,2012-04-20,60905.45,FALSE
1,40,2012-04-27,60164.22,FALSE
1,41,2012-03-02,587.5,FALSE
1,41,2012-03-09,846.87,FALSE
1,41,2012-03-16,500,FALSE
1,41,2012-03-23,560.5,FALSE
1,41,2012-03-30,375,FALSE
1,41,2012-04-06,538,FALSE
1,41,2012-04-13,333,FALSE
1,41,2012-04-20,490.5,FALSE
1,41,2012-04-27,346,FALSE
1,42,2012-03-02,9878.1,FALSE
1,42,2012-03-09,8130.77,FALSE
1,42,2012-03-16,8730.84,FALSE
1,42,2012-03-23,6474.28,FALSE
1,42,2012-03-30,8058.56,FALSE
1,42,2012-04-06,8972.49,FALSE
1,42,2012-04-13,8512.01,FALSE
1,42,2012-04-20,7332.1,FALSE
1,42,2012-04-27,8264.77,FALSE
1,44,2012-03-02,4963.89,FALSE
1,44,2012-03-09,4589.36,FALSE
1,44,2012-03-16,4682.64,FALSE
1,44,2012-03-23,4356.74,FALSE
1,44,2012-03-30,4201.9,FALSE
1,44,2012-04-06,4848.96,FALSE
1,44,2012-04-13,3960.81,FALSE
1,44,2012-04-20,3906.32,FALSE
1,44,2012-04-27,4231.57,FALSE
1,46,2012-03-02,21324.05,FALSE
1,46,2012-03-09,20170.38,FALSE
1,46,2012-03-16,19983.27,FALSE
1,46,2012-03-23,17613.46,FALSE
1,46,2012-03-30,19312.81,FALSE
1,46,2012-04-06,21282.81,FALSE
1,46,2012-04-13,19517.58,FALSE
1,46,2012-04-20,19395.79,FALSE
1,46,2012-04-27,19540.47,FALSE
1,47,2012-03-16,-199,FALSE
1,48,2012-03-02,2166,FALSE
1,48,2012-03-09,1573,FALSE
1,48,2012-03-16,1674,FALSE
1,48,2012-03-23,-223,FALSE
1,48,2012-03-30,1651,FALSE
1,48,2012-04-06,1593,FALSE
1,48,2012-04-13,249,FALSE
1,48,2012-04-20,505,FALSE
1,48,2012-04-27,404,FALSE
1,49,2012-03-02,10141.3,FALSE
1,49,2012-03-09,13304.61,FALSE
1,49,2012-03-16,14200.59,FALSE
1,49,2012-03-23,10766.86,FALSE
1,49,2012-03-30,11176.06,FALSE
1,49,2012-04-06,12892.99,FALSE
1,49,2012-04-13,12122.71,FALSE
1,49,2012-04-20,11005.11,FALSE
1,49,2012-04-27,12973.13,FALSE
1,52,2012-03-02,1786.71,FALSE
1,52,2012-03-09,2056.32,FALSE
1,52,2012-03-16,2007.46,FALSE
1,52,2012-03-23,1272.96,FALSE
1,52,2012-03-30,1391.26,FALSE
1,52,2012-04-06,1904.58,FALSE
1,52,2012-04-13,1789.55,FALSE
1,52,2012-04-20,1797.24,FALSE
1,52,2012-04-27,2099.8,FALSE
1,54,2012-03-02,40.92,FALSE
1,54,2012-03-09,-21,FALSE
1,54,2012-03-16,58.72,FALSE
1,54,2012-03-23,15.88,FALSE
1,54,2012-03-30,40.92,FALSE
1,54,2012-04-06,120.72,FALSE
1,54,2012-04-20,24.04,FALSE
1,54,2012-04-27,61.84,FALSE
1,55,2012-03-02,13570.7,FALSE
1,55,2012-03-09,13415.73,FALSE
1,55,2012-03-16,12821.02,FALSE
1,55,2012-03-23,10829.7,FALSE
1,55,2012-03-30,10850.61,FALSE
1,55,2012-04-06,11456.71,FALSE
1,55,2012-04-13,9956.75,FALSE
1,55,2012-04-20,9182.6,FALSE
1,55,2012-04-27,9311.12,FALSE
1,56,2012-03-02,5688.7,FALSE
1,56,2012-03-09,8541.45,FALSE
1,56,2012-03-16,11246.66,FALSE
1,56,2012-03-23,12132.99,FALSE
1,56,2012-03-30,13271.3,FALSE
1,56,2012-04-06,13506.8,FALSE
1,56,2012-04-13,10051.32,FALSE
1,56,2012-04-20,7896.05,FALSE
1,56,2012-04-27,8498.87,FALSE
1,58,2012-03-02,4395,FALSE
1,58,2012-03-09,5745,FALSE
1,58,2012-03-16,4544,FALSE
1,58,2012-03-23,800,FALSE
1,58,2012-03-30,2950,FALSE
1,58,2012-04-06,3195,FALSE
1,58,2012-04-13,1685,FALSE
1,58,2012-04-20,850,FALSE
1,58,2012-04-27,2640,FALSE
1,59,2012-03-02,132.13,FALSE
1,59,2012-03-09,191.13,FALSE
1,59,2012-03-16,223.09,FALSE
1,59,2012-03-23,194.98,FALSE
1,59,2012-03-30,217.33,FALSE
1,59,2012-04-06,273.02,FALSE
1,59,2012-04-13,133.83,FALSE
1,59,2012-04-20,214.51,FALSE
1,59,2012-04-27,157.52,FALSE
1,60,2012-03-02,1231,FALSE
1,60,2012-03-09,1161,FALSE
1,60,2012-03-16,711,FALSE
1,60,2012-03-23,738,FALSE
1,60,2012-03-30,792,FALSE
1,60,2012-04-06,1062,FALSE
1,60,2012-04-13,828,FALSE
1,60,2012-04-20,810,FALSE
1,60,2012-04-27,954,FALSE
1,67,2012-03-02,5725.44,FALSE
1,67,2012-03-09,5488.12,FALSE
1,67,2012-03-16,5745.45,FALSE
1,67,2012-03-23,5124.13,FALSE
1,67,2012-03-30,5671.91,FALSE
1,67,2012-04-06,6636.14,FALSE
1,67,2012-04-13,5627.16,FALSE
1,67,2012-04-20,6535.63,FALSE
1,67,2012-04-27,6280.02,FALSE
1,71,2012-03-02,6200.44,FALSE
1,71,2012-03-09,4071.75,FALSE
1,71,2012-03-16,2824.16,FALSE
1,71,2012-03-23,1686.52,FALSE
1,71,2012-03-30,2912.13,FALSE
1,71,2012-04-06,2639.81,FALSE
1,71,2012-04-13,2379.06,FALSE
1,71,2012-04-20,1651.41,FALSE
1,71,2012-04-27,1601.83,FALSE
1,72,2012-03-02,57117.62,FALSE
1,72,2012-03-09,48275.27,FALSE
1,72,2012-03-16,57135.91,FALSE
1,72,2012-03-23,44132.05,FALSE
1,72,2012-03-30,45350.26,FALSE
1,72,2012-04-06,40174.72,FALSE
1,72,2012-04-13,40241.21,FALSE
1,72,2012-04-20,43176.95,FALSE
1,72,2012-04-27,33229.49,FALSE
1,74,2012-03-02,14578.2,FALSE
1,74,2012-03-09,13075.77,FALSE
1,74,2012-03-16,12940.92,FALSE
1,74,2012-03-23,9527.92,FALSE
1,74,2012-03-30,10369.02,FALSE
1,74,2012-04-06,10301.15,FALSE
1,74,2012-04-13,9786.34,FALSE
1,74,2012-04-20,9754.54,FALSE
1,74,2012-04-27,9902.47,FALSE
1,79,2012-03-02,47896.34,FALSE
1,79,2012-03-09,39196.18,FALSE
1,79,2012-03-16,32723.28,FALSE
1,79,2012-03-23,30097.93,FALSE
1,79,2012-03-30,30834.51,FALSE
1,79,2012-04-06,45342.21,FALSE
1,79,2012-04-13,30752.29,FALSE
1,79,2012-04-20,32581.33,FALSE
1,79,2012-04-27,30866.19,FALSE
1,80,2012-03-02,18733.18,FALSE
1,80,2012-03-09,19494.95,FALSE
1,80,2012-03-16,20586.63,FALSE
1,80,2012-03-23,18570.59,FALSE
1,80,2012-03-30,18378.63,FALSE
1,80,2012-04-06,21547.43,FALSE
1,80,2012-04-13,20158.89,FALSE
1,80,2012-04-20,19254.51,FALSE
1,80,2012-04-27,17687.19,FALSE
1,81,2012-03-02,30351.71,FALSE
1,81,2012-03-09,31651.93,FALSE
1,81,2012-03-16,32742.74,FALSE
1,81,2012-03-23,30173.66,FALSE
1,81,2012-03-30,32059.57,FALSE
1,81,2012-04-06,34435.66,FALSE
1,81,2012-04-13,31857.92,FALSE
1,81,2012-04-20,30648.9,FALSE
1,81,2012-04-27,30244.48,FALSE
1,82,2012-03-02,20526.27,FALSE
1,82,2012-03-09,19766.69,FALSE
1,82,2012-03-16,25743.29,FALSE
1,82,2012-03-23,19431.9,FALSE
1,82,2012-03-30,19953.17,FALSE
1,82,2012-04-06,22840.12,FALSE
1,82,2012-04-13,19415.38,FALSE
1,82,2012-04-20,18275.61,FALSE
1,82,2012-04-27,18406.59,FALSE
1,83,2012-03-02,7454.5,FALSE
1,83,2012-03-09,8761.59,FALSE
1,83,2012-03-16,8450.89,FALSE
1,83,2012-03-23,6640.62,FALSE
1,83,2012-03-30,5100.1,FALSE
1,83,2012-04-06,7324.53,FALSE
1,83,2012-04-13,5938.04,FALSE
1,83,2012-04-20,5721.64,FALSE
1,83,2012-04-27,5747.55,FALSE
1,85,2012-03-02,2652.15,FALSE
1,85,2012-03-09,2929.95,FALSE
1,85,2012-03-16,2360.35,FALSE
1,85,2012-03-23,2622.39,FALSE
1,85,2012-03-30,2382.74,FALSE
1,85,2012-04-06,3482.79,FALSE
1,85,2012-04-13,3422.49,FALSE
1,85,2012-04-20,3318.25,FALSE
1,85,2012-04-27,3088.01,FALSE
1,87,2012-03-02,63903.03,FALSE
1,87,2012-03-09,59487.05,FALSE
1,87,2012-03-16,48196.31,FALSE
1,87,2012-03-23,46071.75,FALSE
1,87,2012-03-30,46465.64,FALSE
1,87,2012-04-06,62587.67,FALSE
1,87,2012-04-13,47792.13,FALSE
1,87,2012-04-20,46467.94,FALSE
1,87,2012-04-27,43602.83,FALSE
1,90,2012-03-02,87195.4,FALSE
1,90,2012-03-09,90385.98,FALSE
1,90,2012-03-16,93174.12,FALSE
1,90,2012-03-23,82667.57,FALSE
1,90,2012-03-30,83098.16,FALSE
1,90,2012-04-06,99607.16,FALSE
1,90,2012-04-13,86785.35,FALSE
1,90,2012-04-20,82412.3,FALSE
1,90,2012-04-27,80027.26,FALSE
1,91,2012-03-02,66364.92,FALSE
1,91,2012-03-09,71905.65,FALSE
1,91,2012-03-16,73204.67,FALSE
1,91,2012-03-23,61697.89,FALSE
1,91,2012-03-30,63770.92,FALSE
1,91,2012-04-06,76147.22,FALSE
1,91,2012-04-13,70877.39,FALSE
1,91,2012-04-20,67331.15,FALSE
1,91,2012-04-27,60412.71,FALSE
1,92,2012-03-02,138638.98,FALSE
1,92,2012-03-09,151585.49,FALSE
1,92,2012-03-16,152800.74,FALSE
1,92,2012-03-23,127013.26,FALSE
1,92,2012-03-30,127691.17,FALSE
1,92,2012-04-06,165039.54,FALSE
1,92,2012-04-13,147310.74,FALSE
1,92,2012-04-20,135336.32,FALSE
1,92,2012-04-27,125370.93,FALSE
1,93,2012-03-02,73085.02,FALSE
1,93,2012-03-09,79749.8,FALSE
1,93,2012-03-16,81227.75,FALSE
1,93,2012-03-23,66710.4,FALSE
1,93,2012-03-30,67092.89,FALSE
1,93,2012-04-06,91384.05,FALSE
1,93,2012-04-13,82109.08,FALSE
1,93,2012-04-20,70763.97,FALSE
1,93,2012-04-27,66850.39,FALSE
1,94,2012-03-02,60983.85,FALSE
1,94,2012-03-09,62615,FALSE
1,94,2012-03-16,64586.65,FALSE
1,94,2012-03-23,61317.04,FALSE
1,94,2012-03-30,62567.09,FALSE
1,94,2012-04-06,73687.58,FALSE
1,94,2012-04-13,68132.38,FALSE
1,94,2012-04-20,63164.15,FALSE
1,94,2012-04-27,62287.53,FALSE
1,95,2012-03-02,118406.27,FALSE
1,95,2012-03-09,125840.82,FALSE
1,95,2012-03-16,132318.5,FALSE
1,95,2012-03-23,117030.73,FALSE
1,95,2012-03-30,127706,FALSE
1,95,2012-04-06,137958.76,FALSE
1,95,2012-04-13,129438.22,FALSE
1,95,2012-04-20,123172.79,FALSE
1,95,2012-04-27,118589.44,FALSE
1,96,2012-03-02,33512.06,FALSE
1,96,2012-03-09,31233.17,FALSE
1,96,2012-03-16,35774.76,FALSE
1,96,2012-03-23,33813.81,FALSE
1,96,2012-03-30,52101.28,FALSE
1,96,2012-04-06,46039.31,FALSE
1,96,2012-04-13,37289.57,FALSE
1,96,2012-04-20,35389.42,FALSE
1,96,2012-04-27,37249.71,FALSE
1,97,2012-03-02,33473.25,FALSE
1,97,2012-03-09,38745.38,FALSE
1,97,2012-03-16,38407.78,FALSE
1,97,2012-03-23,32622.65,FALSE
1,97,2012-03-30,35314.89,FALSE
1,97,2012-04-06,40962.41,FALSE
1,97,2012-04-13,36554.07,FALSE
1,97,2012-04-20,34402.49,FALSE
1,97,2012-04-27,32306.41,FALSE
1,98,2012-03-02,11906.88,FALSE
1,98,2012-03-09,13120.2,FALSE
1,98,2012-03-16,11424.42,FALSE
1,98,2012-03-23,12195.3,FALSE
1,98,2012-03-30,11870.69,FALSE
1,98,2012-04-06,16382.88,FALSE
1,98,2012-04-13,13146.9,FALSE
1,98,2012-04-20,11834.87,FALSE
1,98,2012-04-27,11683.76,FALSE
1,99,2012-03-02,130,FALSE
1,99,2012-04-06,140,FALSE
1,99,2012-04-13,20,FALSE
2,1,2012-03-02,25556.15,FALSE
2,1,2012-03-09,26173.93,FALSE
2,1,2012-03-16,27320.08,FALSE
2,1,2012-03-23,29868.82,FALSE
2,1,2012-03-30,37052.68,FALSE
2,1,2012-04-06,75970.97,FALSE
2,1,2012-04-13,56093.13,FALSE
2,1,2012-04-20,22568.57,FALSE
2,1,2012-04-27,22414.38,FALSE
2,2,2012-03-02,70768.55,FALSE
2,2,2012-03-09,66870.9,FALSE
2,2,2012-03-16,68851.41,FALSE
2,2,2012-03-23,63447.81,FALSE
2,2,2012-03-30,63778.8,FALSE
2,2,2012-04-06,70382.23,FALSE
2,2,2012-04-13,61390.48,FALSE
2,2,2012-04-20,67363.12,FALSE
2,2,2012-04-27,61562.95,FALSE
2,3,2012-03-02,13030.26,FALSE
2,3,2012-03-09,12444.21,FALSE
2,3,2012-03-16,10209.02,FALSE
2,3,2012-03-23,9597.16,FALSE
2,3,2012-03-30,11410.07,FALSE
2,3,2012-04-06,11303,FALSE
2,3,2012-04-13,10047.71,FALSE
2,3,2012-04-20,11178.49,FALSE
2,3,2012-04-27,10419.11,FALSE
2,4,2012-03-02,45833.82,FALSE
2,4,2012-03-09,45363.57,FALSE
