Store,Dept,Date,Weekly_Sales,IsHoliday
1,16,2011-07-29,19681.62,FALSE
1,16,2011-08-05,21143.58,FALSE
1,16,2011-08-12,17998.16,FALSE
1,16,2011-08-19,15998.18,FALSE
1,16,2011-08-26,11671.46,FALSE
1,17,2011-07-01,7424.91,FALSE
1,17,2011-07-08,8444.58,FALSE
1,17,2011-07-15,7205.38,FALSE
1,17,2011-07-22,7826.08,FALSE
1,17,2011-07-29,7500.48,FALSE
1,17,2011-08-05,8100.38,FALSE
1,17,2011-08-12,8893.77,FALSE
1,17,2011-08-19,7974.09,FALSE
1,17,2011-08-26,9138.11,FALSE
1,18,2011-07-01,0.5,FALSE
1,18,2011-07-15,0.3,FALSE
1,18,2011-08-26,4.97,FALSE
1,19,2011-07-01,750.76,FALSE
1,19,2011-07-08,624.94,FALSE
1,19,2011-07-15,1039.1,FALSE
1,19,2011-07-22,689.39,FALSE
1,19,2011-07-29,1327.67,FALSE
1,19,2011-08-05,898.44,FALSE
1,19,2011-08-12,876.41,FALSE
1,19,2011-08-19,849.58,FALSE
1,19,2011-08-26,698.48,FALSE
1,20,2011-07-01,5342.26,FALSE
1,20,2011-07-08,4786.95,FALSE
1,20,2011-07-15,3834.98,FALSE
1,20,2011-07-22,4339.86,FALSE
1,20,2011-07-29,3953.8,FALSE
1,20,2011-08-05,4499.02,FALSE
1,20,2011-08-12,4242.47,FALSE
1,20,2011-08-19,4403.03,FALSE
1,20,2011-08-26,4612.13,FALSE
1,21,2011-07-01,6546.71,FALSE
1,21,2011-07-08,6943.22,FALSE
1,21,2011-07-15,7118.71,FALSE
1,21,2011-07-22,7550.92,FALSE
1,21,2011-07-29,7825.99,FALSE
1,21,2011-08-05,8404.28,FALSE
1,21,2011-08-12,7662.32,FALSE
1,21,2011-08-19,7619.8,FALSE
1,21,2011-08-26,7739.79,FALSE
1,22,2011-07-01,6407.25,FALSE
1,22,2011-07-08,6244.32,FALSE
1,22,2011-07-15,5623.44,FALSE
1,22,2011-07-22,6115.76,FALSE
1,22,2011-07-29,7517.85,FALSE
1,22,2011-08-05,7073.87,FALSE
1,22,2011-08-12,8233.21,FALSE
1,22,2011-08-19,6672.27,FALSE
1,22,2011-08-26,8073.21,FALSE
1,23,2011-07-01,19484.78,FALSE
1,23,2011-07-08,19567.15,FALSE
1,23,2011-07-15,18171.24,FALSE
1,23,2011-07-22,17140.02,FALSE
1,23,2011-07-29,17790.7,FALSE
1,23,2011-08-05,20923.11,FALSE
1,23,2011-08-12,21142.51,FALSE
1,23,2011-08-19,23568.53,FALSE
1,23,2011-08-26,24851.96,FALSE
1,24,2011-07-01,4108.54,FALSE
1,24,2011-07-08,3217.71,FALSE
1,24,2011-07-15,2646.13,FALSE
1,24,2011-07-22,3557.17,FALSE
1,24,2011-07-29,4437.73,FALSE
1,24,2011-08-05,8729.88,FALSE
1,24,2011-08-12,7863.47,FALSE
1,24,2011-08-19,14288.65,FALSE
1,24,2011-08-26,13670.95,FALSE
1,25,2011-07-01,10158.06,FALSE
1,25,2011-07-08,10506.09,FALSE
1,25,2011-07-15,7500.17,FALSE
1,25,2011-07-22,7703.58,FALSE
1,25,2011-07-29,7299.9,FALSE
1,25,2011-08-05,10582.42,FALSE
1,25,2011-08-12,8731.19,FALSE
1,25,2011-08-19,8972.53,FALSE
1,25,2011-08-26,10073.34,FALSE
1,26,2011-07-01,5701.4,FALSE
1,26,2011-07-08,5172.07,FALSE
1,26,2011-07-15,4887.42,FALSE
1,26,2011-07-22,4356.37,FALSE
1,26,2011-07-29,4289.04,FALSE
1,26,2011-08-05,4825.24,FALSE
1,26,2011-08-12,4529.47,FALSE
1,26,2011-08-19,6590.93,FALSE
1,26,2011-08-26,5089.68,FALSE
1,27,2011-07-01,623.57,FALSE
1,27,2011-07-08,677.97,FALSE
1,27,2011-07-15,698.42,FALSE
1,27,2011-07-22,727.57,FALSE
1,27,2011-07-29,720.26,FALSE
1,27,2011-08-05,997.04,FALSE
1,27,2011-08-12,815.45,FALSE
1,27,2011-08-19,1360.46,FALSE
1,27,2011-08-26,1698.89,FALSE
1,28,2011-07-01,436.66,FALSE
1,28,2011-07-08,423.27,FALSE
1,28,2011-07-15,350.95,FALSE
1,28,2011-07-22,372.51,FALSE
1,28,2011-07-29,301.2,FALSE
1,28,2011-08-05,449.39,FALSE
1,28,2011-08-12,302.76,FALSE
1,28,2011-08-19,259.67,FALSE
1,28,2011-08-26,334.16,FALSE
1,29,2011-07-01,3750,FALSE
1,29,2011-07-08,4581.24,FALSE
1,29,2011-07-15,3243.28,FALSE
1,29,2011-07-22,3439.7,FALSE
1,29,2011-07-29,2978.08,FALSE
1,29,2011-08-05,4564.77,FALSE
1,29,2011-08-12,3339.78,FALSE
1,29,2011-08-19,4158.06,FALSE
1,29,2011-08-26,3735.18,FALSE
1,30,2011-07-01,4202.83,FALSE
1,30,2011-07-08,4308.14,FALSE
1,30,2011-07-15,3724.75,FALSE
1,30,2011-07-22,3599.5,FALSE
1,30,2011-07-29,2874.22,FALSE
1,30,2011-08-05,3172.58,FALSE
1,30,2011-08-12,3114.22,FALSE
1,30,2011-08-19,3465.77,FALSE
1,30,2011-08-26,3336.7,FALSE
1,31,2011-07-01,1391.6,FALSE
1,31,2011-07-08,2217.51,FALSE
1,31,2011-07-15,2939.24,FALSE
1,31,2011-07-22,2750.37,FALSE
1,31,2011-07-29,3348.93,FALSE
1,31,2011-08-05,4894.64,FALSE
1,31,2011-08-12,4521.44,FALSE
1,31,2011-08-19,7873.37,FALSE
1,31,2011-08-26,10089.76,FALSE
1,32,2011-07-01,6678.89,FALSE
1,32,2011-07-08,7014.83,FALSE
1,32,2011-07-15,6235.95,FALSE
1,32,2011-07-22,7208.69,FALSE
1,32,2011-07-29,5003.96,FALSE
1,32,2011-08-05,6170.36,FALSE
1,32,2011-08-12,5605.12,FALSE
1,32,2011-08-19,5079.24,FALSE
1,32,2011-08-26,3152.72,FALSE
1,33,2011-07-01,4205.16,FALSE
1,33,2011-07-08,3534.69,FALSE
1,33,2011-07-15,3156.82,FALSE
1,33,2011-07-22,4461.29,FALSE
1,33,2011-07-29,4994.13,FALSE
1,33,2011-08-05,7901.07,FALSE
1,33,2011-08-12,7364.64,FALSE
1,33,2011-08-19,11860.56,FALSE
1,33,2011-08-26,11409.33,FALSE
1,34,2011-07-01,11695.86,FALSE
1,34,2011-07-08,13311.92,FALSE
1,34,2011-07-15,10335.62,FALSE
1,34,2011-07-22,8661.59,FALSE
1,34,2011-07-29,9384.05,FALSE
1,34,2011-08-05,13498.51,FALSE
1,34,2011-08-12,11185.39,FALSE
1,34,2011-08-19,11307,FALSE
1,34,2011-08-26,10365.03,FALSE
1,35,2011-07-01,2535.58,FALSE
1,35,2011-07-08,2552.52,FALSE
1,35,2011-07-15,2332.95,FALSE
1,35,2011-07-22,2523.99,FALSE
1,35,2011-07-29,1879.13,FALSE
1,35,2011-08-05,2590.31,FALSE
1,35,2011-08-12,1806.76,FALSE
1,35,2011-08-19,2666.68,FALSE
1,35,2011-08-26,2285.84,FALSE
1,36,2011-07-01,3066,FALSE
1,36,2011-07-08,2611,FALSE
1,36,2011-07-15,964,FALSE
1,36,2011-07-22,1070,FALSE
1,36,2011-07-29,718,FALSE
1,36,2011-08-05,797,FALSE
1,36,2011-08-12,423,FALSE
1,36,2011-08-19,457.76,FALSE
1,36,2011-08-26,394.58,FALSE
1,37,2011-07-01,2528.27,FALSE
1,37,2011-07-08,2633.47,FALSE
1,37,2011-07-15,2329.61,FALSE
1,37,2011-07-22,2782.32,FALSE
1,37,2011-07-29,2856.77,FALSE
1,37,2011-08-05,2672.04,FALSE
1,37,2011-08-12,2620.3,FALSE
1,37,2011-08-19,2622.13,FALSE
1,37,2011-08-26,2592.32,FALSE
1,38,2011-07-01,68879.85,FALSE
1,38,2011-07-08,70660.17,FALSE
1,38,2011-07-15,81709.41,FALSE
1,38,2011-07-22,65138.27,FALSE
1,38,2011-07-29,68425.21,FALSE
1,38,2011-08-05,96719.55,FALSE
1,38,2011-08-12,69572.84,FALSE
1,38,2011-08-19,71090.57,FALSE
1,38,2011-08-26,60459.08,FALSE
1,40,2011-07-01,54963.04,FALSE
1,40,2011-07-08,54701.65,FALSE
1,40,2011-07-15,50544.99,FALSE
1,40,2011-07-22,49585.06,FALSE
1,40,2011-07-29,48943.99,FALSE
1,40,2011-08-05,56976.03,FALSE
1,40,2011-08-12,51106.65,FALSE
1,40,2011-08-19,53241.38,FALSE
1,40,2011-08-26,54901.78,FALSE
1,41,2011-07-01,246.87,FALSE
1,41,2011-07-08,651.5,FALSE
1,41,2011-07-15,364.88,FALSE
1,41,2011-07-22,693,FALSE
1,41,2011-07-29,855,FALSE
1,41,2011-08-05,1026.5,FALSE
1,41,2011-08-12,969.5,FALSE
1,41,2011-08-19,676,FALSE
1,41,2011-08-26,575,FALSE
1,42,2011-07-01,7638.89,FALSE
1,42,2011-07-08,6616.75,FALSE
1,42,2011-07-15,7068.99,FALSE
1,42,2011-07-22,8204.91,FALSE
1,42,2011-07-29,6992.37,FALSE
1,42,2011-08-05,7858.21,FALSE
1,42,2011-08-12,7308.1,FALSE
1,42,2011-08-19,7730.8,FALSE
1,42,2011-08-26,6976.5,FALSE
1,44,2011-07-01,4061.53,FALSE
1,44,2011-07-08,3590.9,FALSE
1,44,2011-07-15,3632.48,FALSE
1,44,2011-07-22,3385.24,FALSE
1,44,2011-07-29,3939.12,FALSE
1,44,2011-08-05,4242.68,FALSE
1,44,2011-08-12,4532.06,FALSE
1,44,2011-08-19,4211.91,FALSE
1,44,2011-08-26,4785.79,FALSE
1,45,2011-08-26,35.91,FALSE
1,46,2011-07-01,20260.49,FALSE
1,46,2011-07-08,20819.37,FALSE
1,46,2011-07-15,18825.83,FALSE
1,46,2011-07-22,18212.87,FALSE
1,46,2011-07-29,17801.56,FALSE
1,46,2011-08-05,19741.45,FALSE
1,46,2011-08-12,17231.34,FALSE
1,46,2011-08-19,17501.25,FALSE
1,46,2011-08-26,17963.72,FALSE
1,47,2011-07-08,-198,FALSE
1,47,2011-08-05,198,FALSE
1,47,2011-08-12,0,FALSE
1,47,2011-08-19,0,FALSE
1,48,2011-08-05,524,FALSE
1,48,2011-08-12,519,FALSE
1,48,2011-08-19,490,FALSE
1,48,2011-08-26,913,FALSE
1,49,2011-07-01,12148.34,FALSE
1,49,2011-07-08,8995.6,FALSE
1,49,2011-07-15,11921.08,FALSE
1,49,2011-07-22,10128.42,FALSE
1,49,2011-07-29,11816.35,FALSE
1,49,2011-08-05,13557.11,FALSE
1,49,2011-08-12,14666.76,FALSE
1,49,2011-08-19,13037.99,FALSE
1,49,2011-08-26,13517.07,FALSE
1,52,2011-07-01,2260.23,FALSE
1,52,2011-07-08,1435.73,FALSE
1,52,2011-07-15,1867.49,FALSE
1,52,2011-07-22,1431,FALSE
1,52,2011-07-29,1248.21,FALSE
1,52,2011-08-05,1253.03,FALSE
1,52,2011-08-12,2572.2,FALSE
1,52,2011-08-19,1645.92,FALSE
1,52,2011-08-26,1712.89,FALSE
1,54,2011-07-08,48.16,FALSE
1,54,2011-07-15,25,FALSE
1,54,2011-07-22,60.12,FALSE
1,54,2011-07-29,10,FALSE
1,54,2011-08-05,68.92,FALSE
1,54,2011-08-12,53.16,FALSE
1,54,2011-08-19,5.88,FALSE
1,54,2011-08-26,32.84,FALSE
1,55,2011-07-01,9175.14,FALSE
1,55,2011-07-08,9191.89,FALSE
1,55,2011-07-15,10956.97,FALSE
1,55,2011-07-22,9450.01,FALSE
1,55,2011-07-29,9872.47,FALSE
1,55,2011-08-05,9800.78,FALSE
1,55,2011-08-12,9227.49,FALSE
1,55,2011-08-19,7651.17,FALSE
1,55,2011-08-26,6962.22,FALSE
1,56,2011-07-01,1996.97,FALSE
1,56,2011-07-08,1145.04,FALSE
1,56,2011-07-15,747.29,FALSE
1,56,2011-07-22,563.45,FALSE
1,56,2011-07-29,1127.04,FALSE
1,56,2011-08-05,788.02,FALSE
1,56,2011-08-12,683.97,FALSE
1,56,2011-08-19,492.22,FALSE
1,56,2011-08-26,551.54,FALSE
1,58,2011-07-01,2650,FALSE
1,58,2011-07-08,4875,FALSE
1,58,2011-07-15,4365,FALSE
1,58,2011-07-22,5035,FALSE
1,58,2011-07-29,4745,FALSE
1,58,2011-08-05,3315,FALSE
1,58,2011-08-12,1365,FALSE
1,58,2011-08-19,4645,FALSE
1,58,2011-08-26,6070,FALSE
1,59,2011-07-01,202.78,FALSE
1,59,2011-07-08,233.81,FALSE
1,59,2011-07-15,175.62,FALSE
1,59,2011-07-22,126.46,FALSE
1,59,2011-07-29,194.29,FALSE
1,59,2011-08-05,380.22,FALSE
1,59,2011-08-12,160.07,FALSE
1,59,2011-08-19,261.35,FALSE
1,59,2011-08-26,205.78,FALSE
1,60,2011-07-01,1126.4,FALSE
1,60,2011-07-08,818.4,FALSE
1,60,2011-07-15,862.4,FALSE
1,60,2011-07-22,800.8,FALSE
1,60,2011-07-29,686.4,FALSE
1,60,2011-08-05,1232,FALSE
1,60,2011-08-12,800.8,FALSE
1,60,2011-08-19,765.6,FALSE
1,60,2011-08-26,906.4,FALSE
1,67,2011-07-01,4219.62,FALSE
1,67,2011-07-08,3796.96,FALSE
1,67,2011-07-15,4153.54,FALSE
1,67,2011-07-22,5169.35,FALSE
1,67,2011-07-29,4852.67,FALSE
1,67,2011-08-05,5529.58,FALSE
1,67,2011-08-12,5265.8,FALSE
1,67,2011-08-19,4929.5,FALSE
1,67,2011-08-26,4865.55,FALSE
1,71,2011-07-01,2172.68,FALSE
1,71,2011-07-08,2096.32,FALSE
1,71,2011-07-15,2039.99,FALSE
1,71,2011-07-22,3370.9,FALSE
1,71,2011-07-29,2557.67,FALSE
1,71,2011-08-05,3005.37,FALSE
1,71,2011-08-12,3557.88,FALSE
1,71,2011-08-19,4094.73,FALSE
1,71,2011-08-26,3212.68,FALSE
1,72,2011-07-01,37493.58,FALSE
1,72,2011-07-08,32577.03,FALSE
1,72,2011-07-15,37570.26,FALSE
1,72,2011-07-22,35464.49,FALSE
1,72,2011-07-29,36132.57,FALSE
1,72,2011-08-05,41315.33,FALSE
1,72,2011-08-12,39234.13,FALSE
1,72,2011-08-19,42481.55,FALSE
1,72,2011-08-26,49944.34,FALSE
1,74,2011-07-01,10969.87,FALSE
1,74,2011-07-08,9759.79,FALSE
1,74,2011-07-15,9455.39,FALSE
1,74,2011-07-22,9441.22,FALSE
1,74,2011-07-29,9729.75,FALSE
1,74,2011-08-05,10460.68,FALSE
1,74,2011-08-12,12363.2,FALSE
1,74,2011-08-19,12020.11,FALSE
1,74,2011-08-26,13971.69,FALSE
1,78,2011-08-26,10,FALSE
1,79,2011-07-01,35335.8,FALSE
1,79,2011-07-08,36448.88,FALSE
1,79,2011-07-15,29505.12,FALSE
1,79,2011-07-22,28530.68,FALSE
1,79,2011-07-29,28715.75,FALSE
1,79,2011-08-05,45837.83,FALSE
1,79,2011-08-12,29878.13,FALSE
1,79,2011-08-19,32156.49,FALSE
1,79,2011-08-26,29392.95,FALSE
1,80,2011-07-01,16980.03,FALSE
1,80,2011-07-08,16737.68,FALSE
1,80,2011-07-15,8990.81,FALSE
1,80,2011-07-22,7320.66,FALSE
1,80,2011-07-29,7728.65,FALSE
1,80,2011-08-05,18308.8,FALSE
1,80,2011-08-12,20124.61,FALSE
1,80,2011-08-19,19146.71,FALSE
1,80,2011-08-26,17705.84,FALSE
1,81,2011-07-01,29039.19,FALSE
1,81,2011-07-08,30907.17,FALSE
1,81,2011-07-15,27839.64,FALSE
1,81,2011-07-22,27636.86,FALSE
1,81,2011-07-29,26624.75,FALSE
1,81,2011-08-05,30825.65,FALSE
1,81,2011-08-12,30549.41,FALSE
1,81,2011-08-19,30031.85,FALSE
1,81,2011-08-26,27927.33,FALSE
1,82,2011-07-01,20927.08,FALSE
1,82,2011-07-08,21765.06,FALSE
1,82,2011-07-15,18346.17,FALSE
1,82,2011-07-22,17312.56,FALSE
1,82,2011-07-29,16405.74,FALSE
1,82,2011-08-05,20902.12,FALSE
1,82,2011-08-12,18091.77,FALSE
1,82,2011-08-19,17513.33,FALSE
1,82,2011-08-26,17447.29,FALSE
1,83,2011-07-01,4673.3,FALSE
1,83,2011-07-08,5932.71,FALSE
1,83,2011-07-15,5984.9,FALSE
1,83,2011-07-22,4921.38,FALSE
1,83,2011-07-29,4456.21,FALSE
1,83,2011-08-05,4966.77,FALSE
1,83,2011-08-12,6466.53,FALSE
1,83,2011-08-19,5551.16,FALSE
1,83,2011-08-26,4055.53,FALSE
1,85,2011-07-01,2791.58,FALSE
1,85,2011-07-08,2898.9,FALSE
1,85,2011-07-15,2775.16,FALSE
1,85,2011-07-22,2812.23,FALSE
1,85,2011-07-29,3772.51,FALSE
1,85,2011-08-05,3023.47,FALSE
1,85,2011-08-12,3173.58,FALSE
1,85,2011-08-19,3363.95,FALSE
1,85,2011-08-26,2591.24,FALSE
1,87,2011-07-01,55289.47,FALSE
1,87,2011-07-08,49784.22,FALSE
1,87,2011-07-15,44682.84,FALSE
1,87,2011-07-22,46947.71,FALSE
1,87,2011-07-29,43333.7,FALSE
1,87,2011-08-05,58724.31,FALSE
1,87,2011-08-12,40366.17,FALSE
1,87,2011-08-19,46018.41,FALSE
1,87,2011-08-26,45772.44,FALSE
1,90,2011-07-01,81547.54,FALSE
1,90,2011-07-08,81734.19,FALSE
1,90,2011-07-15,80607.94,FALSE
1,90,2011-07-22,77007.16,FALSE
1,90,2011-07-29,73528.32,FALSE
1,90,2011-08-05,85719.19,FALSE
1,90,2011-08-12,88561.84,FALSE
1,90,2011-08-19,88820.61,FALSE
1,90,2011-08-26,78805.43,FALSE
1,91,2011-07-01,61103.02,FALSE
1,91,2011-07-08,69752.06,FALSE
1,91,2011-07-15,72630.05,FALSE
1,91,2011-07-22,63838.02,FALSE
1,91,2011-07-29,55048.43,FALSE
1,91,2011-08-05,68086.06,FALSE
1,91,2011-08-12,71768.89,FALSE
1,91,2011-08-19,67995.61,FALSE
1,91,2011-08-26,59197.5,FALSE
1,92,2011-07-01,120155.9,FALSE
1,92,2011-07-08,134861.72,FALSE
1,92,2011-07-15,131780.79,FALSE
1,92,2011-07-22,118968.09,FALSE
1,92,2011-07-29,111929.27,FALSE
1,92,2011-08-05,137310.46,FALSE
1,92,2011-08-12,139822.31,FALSE
1,92,2011-08-19,132026.43,FALSE
1,92,2011-08-26,117474.47,FALSE
1,93,2011-07-01,68650.5,FALSE
1,93,2011-07-08,80746.97,FALSE
1,93,2011-07-15,75611.67,FALSE
1,93,2011-07-22,67458.01,FALSE
1,93,2011-07-29,58927.26,FALSE
1,93,2011-08-05,74028.8,FALSE
1,93,2011-08-12,77994.13,FALSE
1,93,2011-08-19,75368.89,FALSE
1,93,2011-08-26,61528.93,FALSE
1,94,2011-07-01,64090.76,FALSE
1,94,2011-07-08,68829.04,FALSE
1,94,2011-07-15,66176.37,FALSE
1,94,2011-07-22,64679.25,FALSE
1,94,2011-07-29,60914.58,FALSE
1,94,2011-08-05,71058.02,FALSE
1,94,2011-08-12,71110.75,FALSE
1,94,2011-08-19,67602.79,FALSE
1,94,2011-08-26,66796.49,FALSE
1,95,2011-07-01,128054.88,FALSE
1,95,2011-07-08,133213.04,FALSE
1,95,2011-07-15,127906.5,FALSE
1,95,2011-07-22,121483.11,FALSE
1,95,2011-07-29,117284.94,FALSE
1,95,2011-08-05,138538.47,FALSE
1,95,2011-08-12,138567.1,FALSE
1,95,2011-08-19,133260.84,FALSE
1,95,2011-08-26,122721.92,FALSE
1,96,2011-07-01,38496.08,FALSE
1,96,2011-07-08,42248.59,FALSE
1,96,2011-07-15,32265.16,FALSE
1,96,2011-07-22,33359.3,FALSE
1,96,2011-07-29,33784.54,FALSE
1,96,2011-08-05,32757.9,FALSE
1,96,2011-08-12,32767.41,FALSE
1,96,2011-08-19,29969.5,FALSE
1,96,2011-08-26,29743.7,FALSE
1,97,2011-07-01,36457.02,FALSE
1,97,2011-07-08,39544.16,FALSE
1,97,2011-07-15,38860.63,FALSE
1,97,2011-07-22,35158.35,FALSE
1,97,2011-07-29,32060.9,FALSE
1,97,2011-08-05,37986.05,FALSE
1,97,2011-08-12,37747.44,FALSE
1,97,2011-08-19,38711.47,FALSE
1,97,2011-08-26,33691.44,FALSE
1,98,2011-07-01,8283.28,FALSE
1,98,2011-07-08,10753.17,FALSE
1,98,2011-07-15,9565.83,FALSE
1,98,2011-07-22,9682.59,FALSE
1,98,2011-07-29,9680.43,FALSE
1,98,2011-08-05,10252.87,FALSE
1,98,2011-08-12,11003.31,FALSE
1,98,2011-08-19,11210.22,FALSE
1,98,2011-08-26,9876.7,FALSE
1,99,2011-08-19,510,FALSE
1,99,2011-08-26,120,FALSE
2,1,2011-07-01,21706.59,FALSE
2,1,2011-07-08,21037.47,FALSE
2,1,2011-07-15,20810.61,FALSE
2,1,2011-07-22,20456.83,FALSE
2,1,2011-07-29,20783.05,FALSE
2,1,2011-08-05,20875.73,FALSE
2,1,2011-08-12,20580.3,FALSE
2,1,2011-08-19,21324.65,FALSE
2,1,2011-08-26,21642.33,FALSE
2,2,2011-07-01,64838.42,FALSE
2,2,2011-07-08,64206.49,FALSE
2,2,2011-07-15,63850.33,FALSE
2,2,2011-07-22,64188.7,FALSE
2,2,2011-07-29,62022.55,FALSE
2,2,2011-08-05,67755.05,FALSE
2,2,2011-08-12,66849.04,FALSE
2,2,2011-08-19,67360.35,FALSE
2,2,2011-08-26,69418.62,FALSE
2,3,2011-07-01,10217.77,FALSE
2,3,2011-07-08,11795.66,FALSE
2,3,2011-07-15,20035.43,FALSE
2,3,2011-07-22,26963.83,FALSE
2,3,2011-07-29,31299.26,FALSE
2,3,2011-08-05,41720.49,FALSE
2,3,2011-08-12,49828.06,FALSE
2,3,2011-08-19,68674.69,FALSE
2,3,2011-08-26,62742.35,FALSE
2,4,2011-07-01,46307.86,FALSE
2,4,2011-07-08,44431.5,FALSE
2,4,2011-07-15,41935.9,FALSE
2,4,2011-07-22,42379.14,FALSE
2,4,2011-07-29,42761.1,FALSE
2,4,2011-08-05,46332.58,FALSE
2,4,2011-08-12,45898.36,FALSE
2,4,2011-08-19,48759.46,FALSE
2,4,2011-08-26,44929.7,FALSE
